word;tag
начальство;0
начать;0
начаться;0
начинать;0
начинаться;0
начитаться;0
наш;0
наябывать;1
наябываться;1
не;0
неадекват;1
небесный;0
неблагодарный;1
небо;0
небольшой;0
небось;0
неважно;0
неведомый;0
невежа;1
невежда;1
неверный;1
невероятно;0
невероятный;0
невинный;0
невкусный;1
невнятный;1
невозможно;0
невротебучий;1
невский;0
невстаниха;1
невъебенно;1
невыносимый;0
негатив;0
негативный;0
негде;0
негодник;1
негодность;1
негодный;1
негодяй;1
негодяйка;1
негораздок;1
негр;0
негры;1
недавно;0
недалекий;1
неделька;0
неделя;0
недовольный;0
недогадливый;1
недолго;0
недоносок;1
недосекс;1
недостаток;0
недостаточно;0
недоступный;0
недосып;0
недотыкомка;1
недотёпа;1
недоумок;1
неебет;1
неебёт;1
нежнососущий;1
нежность;0
нежный;0
незабываемый;0
незаметно;0
незнакомый;0
незнать;0
неизвестно;0
неизвестный;0
неинтересный;0
некий;0
некогда;0
некого;0
некоторый;0
некрасиво;1
некрасивый;1
некролог;0
некрофил;1
некрофилия;1
некто;0
некуда;0
нелепо;1
неловкий;0
неловкий;1
неловко;0
нельзя;0
нелюди;1
нелюдь;1
немец;0
немецкий;0
немного;0
немножко;0
немой;0
немочь;0
немытый;1
ненавидеть;0
ненавистник;1
ненависть;0
ненадолго;0
ненаёбнутый;1
ненормальный;1
ненужный;0
необходимо;0
необходимый;0
необычный;0
неожиданно;0
неожиданный;0
неопределённость;0
неофигенный;1
неохота;0
неплохо;0
неплохой;0
неповоротень;1
неповоротливая;1
неповоротливый;1
неподпёздковый;1
неподходящий;0
непонятно;0
непонятный;0
непотребная;1
непотребный;1
неправильно;0
неправильный;0
непривычно;0
неприлично;1
непристойный;1
неприятно;0
неприятность;0
неприятный;0
непрофессионализм;1
